Time,Pd*L0,Pd*L1,Pd*L2,Pd*L3
0.0,8,0,0,0
0.1,8,0,0,0
0.2,8,0,0,0
0.30000000000000004,8,0,0,0
0.4,8,0,0,0
0.5,8,0,0,0
0.6,8,0,0,0
0.7,8,0,0,0
0.7999999999999999,8,0,0,0
0.8999999999999999,8,0,0,0
0.9999999999999999,8,0,0,0
1.0999999999999999,8,0,0,0
1.2,8,0,0,0
1.3,8,0,0,0
1.4000000000000001,8,0,0,0
1.5000000000000002,8,0,0,0
1.6000000000000003,7,1,0,0
1.7000000000000004,7,1,0,0
1.8000000000000005,7,1,0,0
1.9000000000000006,7,1,0,0
2.0000000000000004,7,1,0,0
2.1000000000000005,7,1,0,0
2.2000000000000006,7,1,0,0
2.3000000000000007,7,1,0,0
2.400000000000001,7,1,0,0
2.500000000000001,7,1,0,0
2.600000000000001,7,1,0,0
2.700000000000001,7,1,0,0
2.800000000000001,7,1,0,0
2.9000000000000012,7,1,0,0
3.0000000000000013,6,2,0,0
3.1000000000000014,6,2,0,0
3.2000000000000015,6,2,0,0
3.3000000000000016,6,2,0,0
3.4000000000000017,6,2,0,0
3.5000000000000018,6,2,0,0
3.600000000000002,6,2,0,0
3.700000000000002,6,2,0,0
3.800000000000002,6,2,0,0
3.900000000000002,6,2,0,0
4.000000000000002,6,2,0,0
4.100000000000001,6,2,0,0
4.200000000000001,6,2,0,0
4.300000000000001,6,2,0,0
4.4,6,2,0,0
4.5,6,2,0,0
4.6,6,2,0,0
4.699999999999999,6,2,0,0
4.799999999999999,6,2,0,0
4.899999999999999,6,2,0,0
4.999999999999998,6,2,0,0
5.099999999999998,6,2,0,0
5.1999999999999975,6,2,0,0
5.299999999999997,6,2,0,0
5.399999999999997,6,2,0,0
5.4999999999999964,6,2,0,0
5.599999999999996,6,2,0,0
5.699999999999996,6,2,0,0
5.799999999999995,6,2,0,0
5.899999999999995,6,2,0,0
5.999999999999995,6,2,0,0
6.099999999999994,6,2,0,0
6.199999999999994,6,2,0,0
6.299999999999994,6,2,0,0
6.399999999999993,6,2,0,0
6.499999999999993,6,2,0,0
6.5999999999999925,6,2,0,0
6.699999999999992,6,2,0,0
6.799999999999992,6,2,0,0
6.8999999999999915,6,2,0,0
6.999999999999991,6,2,0,0
7.099999999999991,6,2,0,0
7.19999999999999,6,2,0,0
7.29999999999999,6,2,0,0
7.39999999999999,6,2,0,0
7.499999999999989,6,2,0,0
7.599999999999989,6,2,0,0
7.699999999999989,6,2,0,0
7.799999999999988,6,2,0,0
7.899999999999988,6,2,0,0
7.999999999999988,6,2,0,0
8.099999999999987,6,2,0,0
8.199999999999987,6,2,0,0
8.299999999999986,6,2,0,0
8.399999999999986,6,2,0,0
8.499999999999986,6,2,0,0
8.599999999999985,6,2,0,0
8.699999999999985,6,2,0,0
8.799999999999985,6,2,0,0
8.899999999999984,6,2,0,0
8.999999999999984,6,2,0,0
9.099999999999984,6,2,0,0
9.199999999999983,6,2,0,0
9.299999999999983,6,2,0,0
9.399999999999983,6,2,0,0
9.499999999999982,6,2,0,0
9.599999999999982,6,2,0,0
9.699999999999982,6,2,0,0
9.799999999999981,6,2,0,0
9.89999999999998,6,2,0,0
9.99999999999998,6,2,0,0
10.09999999999998,6,2,0,0
10.19999999999998,6,2,0,0
10.29999999999998,6,2,0,0
10.399999999999979,6,2,0,0
10.499999999999979,6,2,0,0
10.599999999999978,6,2,0,0
10.699999999999978,6,2,0,0
10.799999999999978,6,2,0,0
10.899999999999977,6,2,0,0
10.999999999999977,6,2,0,0
11.099999999999977,6,2,0,0
11.199999999999976,6,2,0,0
11.299999999999976,6,2,0,0
11.399999999999975,6,2,0,0
11.499999999999975,6,2,0,0
11.599999999999975,6,2,0,0
11.699999999999974,6,2,0,0
11.799999999999974,6,2,0,0
11.899999999999974,6,2,0,0
11.999999999999973,6,2,0,0
12.099999999999973,6,2,0,0
12.199999999999973,6,2,0,0
12.299999999999972,6,2,0,0
12.399999999999972,6,2,0,0
12.499999999999972,6,2,0,0
12.599999999999971,6,2,0,0
12.69999999999997,6,2,0,0
12.79999999999997,6,2,0,0
12.89999999999997,6,2,0,0
12.99999999999997,6,2,0,0
13.09999999999997,6,2,0,0
13.199999999999969,6,2,0,0
13.299999999999969,6,2,0,0
13.399999999999968,6,2,0,0
13.499999999999968,6,2,0,0
13.599999999999968,6,2,0,0
13.699999999999967,6,2,0,0
13.799999999999967,6,2,0,0
13.899999999999967,6,2,0,0
13.999999999999966,6,2,0,0
14.099999999999966,6,2,0,0
14.199999999999966,6,2,0,0
14.299999999999965,6,2,0,0
14.399999999999965,6,2,0,0
14.499999999999964,6,2,0,0
14.599999999999964,6,2,0,0
14.699999999999964,6,2,0,0
14.799999999999963,6,2,0,0
14.899999999999963,6,2,0,0
14.999999999999963,6,2,0,0
15.099999999999962,6,2,0,0
15.199999999999962,6,2,0,0
15.299999999999962,6,2,0,0
15.399999999999961,6,2,0,0
15.499999999999961,6,2,0,0
15.59999999999996,6,2,0,0
15.69999999999996,6,2,0,0
15.79999999999996,6,2,0,0
15.89999999999996,6,2,0,0
15.99999999999996,6,2,0,0
16.09999999999996,6,2,0,0
16.19999999999996,6,2,0,0
16.29999999999996,6,2,0,0
16.399999999999963,6,2,0,0
16.499999999999964,6,2,0,0
16.599999999999966,6,2,0,0
16.699999999999967,6,2,0,0
16.79999999999997,6,2,0,0
16.89999999999997,6,2,0,0
16.99999999999997,6,2,0,0
17.099999999999973,6,2,0,0
17.199999999999974,6,2,0,0
17.299999999999976,6,2,0,0
17.399999999999977,6,2,0,0
17.49999999999998,6,2,0,0
17.59999999999998,6,2,0,0
17.69999999999998,6,2,0,0
17.799999999999983,6,2,0,0
17.899999999999984,6,2,0,0
17.999999999999986,6,2,0,0
18.099999999999987,6,2,0,0
18.19999999999999,6,2,0,0
18.29999999999999,6,2,0,0
18.39999999999999,6,2,0,0
18.499999999999993,6,2,0,0
18.599999999999994,6,2,0,0
18.699999999999996,6,2,0,0
18.799999999999997,6,2,0,0
18.9,6,2,0,0
19.0,6,2,0,0
19.1,6,2,0,0
19.200000000000003,6,2,0,0
19.300000000000004,6,2,0,0
19.400000000000006,6,2,0,0
19.500000000000007,6,2,0,0
19.60000000000001,6,2,0,0
19.70000000000001,6,2,0,0
19.80000000000001,6,2,0,0
19.900000000000013,6,2,0,0
20.000000000000014,6,2,0,0
20.100000000000016,6,2,0,0
20.200000000000017,6,2,0,0
20.30000000000002,6,2,0,0
20.40000000000002,6,2,0,0
20.50000000000002,6,2,0,0
20.600000000000023,6,2,0,0
20.700000000000024,6,2,0,0
20.800000000000026,6,2,0,0
20.900000000000027,6,2,0,0
21.00000000000003,6,2,0,0
21.10000000000003,6,2,0,0
21.20000000000003,6,2,0,0
21.300000000000033,6,2,0,0
21.400000000000034,6,2,0,0
21.500000000000036,6,2,0,0
21.600000000000037,6,2,0,0
21.70000000000004,6,2,0,0
21.80000000000004,6,2,0,0
21.90000000000004,6,2,0,0
22.000000000000043,6,2,0,0
22.100000000000044,6,2,0,0
22.200000000000045,6,2,0,0
22.300000000000047,6,2,0,0
22.40000000000005,6,2,0,0
22.50000000000005,6,2,0,0
22.60000000000005,6,2,0,0
22.700000000000053,6,2,0,0
22.800000000000054,6,2,0,0
22.900000000000055,6,2,0,0
23.000000000000057,6,2,0,0
23.10000000000006,6,2,0,0
23.20000000000006,6,2,0,0
23.30000000000006,6,2,0,0
23.400000000000063,6,2,0,0
23.500000000000064,6,2,0,0
23.600000000000065,6,2,0,0
23.700000000000067,6,2,0,0
23.800000000000068,6,2,0,0
23.90000000000007,6,2,0,0
24.00000000000007,6,2,0,0
24.100000000000072,6,2,0,0
24.200000000000074,6,2,0,0
24.300000000000075,6,2,0,0
24.400000000000077,6,2,0,0
24.500000000000078,6,2,0,0
24.60000000000008,6,2,0,0
24.70000000000008,6,2,0,0
24.800000000000082,6,2,0,0
24.900000000000084,6,2,0,0
25.000000000000085,6,2,0,0
25.100000000000087,6,2,0,0
25.200000000000088,6,2,0,0
25.30000000000009,6,2,0,0
25.40000000000009,6,2,0,0
25.500000000000092,6,2,0,0
25.600000000000094,6,2,0,0
25.700000000000095,6,2,0,0
25.800000000000097,5,3,0,0
25.900000000000098,6,2,0,0
26.0000000000001,6,2,0,0
26.1000000000001,6,2,0,0
26.200000000000102,6,2,0,0
26.300000000000104,6,2,0,0
26.400000000000105,6,2,0,0
26.500000000000107,6,2,0,0
26.600000000000108,6,2,0,0
26.70000000000011,6,2,0,0
26.80000000000011,6,2,0,0
26.900000000000112,6,2,0,0
27.000000000000114,6,2,0,0
27.100000000000115,6,2,0,0
27.200000000000117,6,2,0,0
27.300000000000118,6,2,0,0
27.40000000000012,6,2,0,0
27.50000000000012,6,2,0,0
27.600000000000122,6,2,0,0
27.700000000000124,5,3,0,0
27.800000000000125,6,2,0,0
27.900000000000126,6,2,0,0
28.000000000000128,6,2,0,0
28.10000000000013,6,2,0,0
28.20000000000013,6,2,0,0
28.300000000000132,6,2,0,0
28.400000000000134,6,2,0,0
28.500000000000135,6,2,0,0
28.600000000000136,6,2,0,0
28.700000000000138,6,2,0,0
28.80000000000014,6,2,0,0
28.90000000000014,6,2,0,0
29.000000000000142,6,2,0,0
29.100000000000144,6,2,0,0
29.200000000000145,6,2,0,0
29.300000000000146,6,2,0,0
29.400000000000148,6,2,0,0
29.50000000000015,6,2,0,0
29.60000000000015,6,2,0,0
29.700000000000152,6,2,0,0
29.800000000000153,6,2,0,0
29.900000000000155,6,2,0,0
30.000000000000156,6,2,0,0
30.100000000000158,6,2,0,0
30.20000000000016,6,2,0,0
30.30000000000016,6,2,0,0
30.400000000000162,6,2,0,0
30.500000000000163,5,3,0,0
30.600000000000165,6,2,0,0
30.700000000000166,6,2,0,0
30.800000000000168,6,2,0,0
30.90000000000017,6,2,0,0
31.00000000000017,6,2,0,0
31.100000000000172,6,2,0,0
31.200000000000173,6,2,0,0
31.300000000000175,6,2,0,0
31.400000000000176,6,2,0,0
31.500000000000178,6,2,0,0
31.60000000000018,5,3,0,0
31.70000000000018,5,3,0,0
31.800000000000182,5,3,0,0
31.900000000000183,6,2,0,0
32.000000000000185,6,2,0,0
32.100000000000186,6,2,0,0
32.20000000000019,6,2,0,0
32.30000000000019,6,2,0,0
32.40000000000019,6,2,0,0
32.50000000000019,6,2,0,0
32.60000000000019,6,2,0,0
32.700000000000195,6,2,0,0
32.800000000000196,6,2,0,0
32.9000000000002,6,2,0,0
33.0000000000002,6,2,0,0
33.1000000000002,6,2,0,0
33.2000000000002,6,2,0,0
33.3000000000002,6,2,0,0
33.400000000000205,6,2,0,0
33.500000000000206,6,2,0,0
33.60000000000021,6,2,0,0
33.70000000000021,6,2,0,0
33.80000000000021,6,2,0,0
33.90000000000021,6,2,0,0
34.00000000000021,6,2,0,0
34.100000000000215,6,2,0,0
34.200000000000216,6,2,0,0
34.30000000000022,6,2,0,0
34.40000000000022,6,2,0,0
34.50000000000022,6,2,0,0
34.60000000000022,6,2,0,0
34.70000000000022,6,2,0,0
34.800000000000225,6,2,0,0
34.900000000000226,6,2,0,0
35.00000000000023,6,2,0,0
35.10000000000023,6,2,0,0
35.20000000000023,6,2,0,0
35.30000000000023,6,2,0,0
35.40000000000023,6,2,0,0
35.500000000000234,6,2,0,0
35.600000000000236,6,2,0,0
35.70000000000024,6,2,0,0
35.80000000000024,6,2,0,0
35.90000000000024,6,2,0,0
36.00000000000024,6,2,0,0
36.10000000000024,6,2,0,0
36.200000000000244,6,2,0,0
36.300000000000246,6,2,0,0
36.40000000000025,6,2,0,0
36.50000000000025,6,2,0,0
36.60000000000025,6,2,0,0
36.70000000000025,6,2,0,0
36.80000000000025,6,2,0,0
36.900000000000254,6,2,0,0
37.000000000000256,6,2,0,0
37.10000000000026,6,2,0,0
37.20000000000026,6,2,0,0
37.30000000000026,6,2,0,0
37.40000000000026,5,3,0,0
37.50000000000026,6,2,0,0
37.600000000000264,6,2,0,0
37.700000000000266,6,2,0,0
37.80000000000027,6,2,0,0
37.90000000000027,6,2,0,0
38.00000000000027,6,2,0,0
38.10000000000027,6,2,0,0
38.20000000000027,6,2,0,0
38.300000000000274,6,2,0,0
38.400000000000276,6,2,0,0
38.50000000000028,6,2,0,0
38.60000000000028,6,2,0,0
38.70000000000028,6,2,0,0
38.80000000000028,6,2,0,0
38.90000000000028,6,2,0,0
39.000000000000284,6,2,0,0
39.100000000000286,6,2,0,0
39.20000000000029,6,2,0,0
39.30000000000029,6,2,0,0
39.40000000000029,6,2,0,0
39.50000000000029,6,2,0,0
39.60000000000029,6,2,0,0
39.700000000000294,6,2,0,0
39.800000000000296,6,2,0,0
39.9000000000003,6,2,0,0
40.0000000000003,6,2,0,0
40.1000000000003,6,2,0,0
40.2000000000003,6,2,0,0
40.3000000000003,6,2,0,0
40.400000000000304,6,2,0,0
40.500000000000306,6,2,0,0
40.60000000000031,6,2,0,0
40.70000000000031,6,2,0,0
40.80000000000031,6,2,0,0
40.90000000000031,6,2,0,0
41.00000000000031,6,2,0,0
41.100000000000314,6,2,0,0
41.200000000000315,6,2,0,0
41.30000000000032,6,2,0,0
41.40000000000032,6,2,0,0
41.50000000000032,6,2,0,0
41.60000000000032,6,2,0,0
41.70000000000032,6,2,0,0
41.800000000000324,6,2,0,0
41.900000000000325,6,2,0,0
42.00000000000033,6,2,0,0
42.10000000000033,6,2,0,0
42.20000000000033,6,2,0,0
42.30000000000033,6,2,0,0
42.40000000000033,6,2,0,0
42.500000000000334,6,2,0,0
42.600000000000335,6,2,0,0
42.70000000000034,6,2,0,0
42.80000000000034,6,2,0,0
42.90000000000034,6,2,0,0
43.00000000000034,6,2,0,0
43.10000000000034,6,2,0,0
43.200000000000344,6,2,0,0
43.300000000000345,6,2,0,0
43.40000000000035,6,2,0,0
43.50000000000035,6,2,0,0
43.60000000000035,6,2,0,0
43.70000000000035,6,2,0,0
43.80000000000035,6,2,0,0
43.900000000000354,6,2,0,0
44.000000000000355,6,2,0,0
44.10000000000036,6,2,0,0
44.20000000000036,6,2,0,0
44.30000000000036,6,2,0,0
44.40000000000036,6,2,0,0
44.50000000000036,6,2,0,0
44.600000000000364,6,2,0,0
44.700000000000365,6,2,0,0
44.80000000000037,6,2,0,0
44.90000000000037,6,2,0,0
45.00000000000037,6,2,0,0
45.10000000000037,6,2,0,0
45.20000000000037,6,2,0,0
45.300000000000374,6,2,0,0
45.400000000000375,6,2,0,0
45.50000000000038,6,2,0,0
45.60000000000038,6,2,0,0
45.70000000000038,6,2,0,0
45.80000000000038,6,2,0,0
45.90000000000038,6,2,0,0
46.000000000000384,6,2,0,0
46.100000000000385,6,2,0,0
46.20000000000039,6,2,0,0
46.30000000000039,6,2,0,0
46.40000000000039,6,2,0,0
46.50000000000039,6,2,0,0
46.60000000000039,6,2,0,0
46.700000000000394,6,2,0,0
46.800000000000395,6,2,0,0
46.9000000000004,6,2,0,0
47.0000000000004,6,2,0,0
47.1000000000004,6,2,0,0
47.2000000000004,6,2,0,0
47.3000000000004,6,2,0,0
47.400000000000404,6,2,0,0
47.500000000000405,6,2,0,0
47.600000000000406,6,2,0,0
47.70000000000041,6,2,0,0
47.80000000000041,6,2,0,0
47.90000000000041,6,2,0,0
48.00000000000041,6,2,0,0
48.10000000000041,6,2,0,0
48.200000000000415,6,2,0,0
48.300000000000416,6,2,0,0
48.40000000000042,6,2,0,0
48.50000000000042,6,2,0,0
48.60000000000042,6,2,0,0
48.70000000000042,6,2,0,0
48.80000000000042,6,2,0,0
48.900000000000425,6,2,0,0
49.000000000000426,6,2,0,0
49.10000000000043,6,2,0,0
49.20000000000043,6,2,0,0
49.30000000000043,6,2,0,0
49.40000000000043,6,2,0,0
49.50000000000043,6,2,0,0
49.600000000000435,6,2,0,0
49.700000000000436,6,2,0,0
49.80000000000044,6,2,0,0
49.90000000000044,6,2,0,0
50.00000000000044,6,2,0,0
50.10000000000044,6,2,0,0
50.20000000000044,6,2,0,0
50.300000000000445,6,2,0,0
50.400000000000446,6,2,0,0
50.50000000000045,6,2,0,0
50.60000000000045,6,2,0,0
50.70000000000045,6,2,0,0
50.80000000000045,6,2,0,0
50.90000000000045,6,2,0,0
51.000000000000455,6,2,0,0
51.100000000000456,6,2,0,0
51.20000000000046,6,2,0,0
51.30000000000046,6,2,0,0
51.40000000000046,6,2,0,0
51.50000000000046,6,2,0,0
51.60000000000046,6,2,0,0
51.700000000000465,6,2,0,0
51.800000000000466,6,2,0,0
51.90000000000047,6,2,0,0
52.00000000000047,6,2,0,0
52.10000000000047,6,2,0,0
52.20000000000047,6,2,0,0
52.30000000000047,6,2,0,0
52.400000000000475,6,2,0,0
52.500000000000476,6,2,0,0
52.60000000000048,6,2,0,0
52.70000000000048,6,2,0,0
52.80000000000048,6,2,0,0
52.90000000000048,6,2,0,0
53.00000000000048,6,2,0,0
53.100000000000485,6,2,0,0
53.200000000000486,6,2,0,0
53.30000000000049,6,2,0,0
53.40000000000049,5,3,0,0
53.50000000000049,5,3,0,0
53.60000000000049,5,3,0,0
53.70000000000049,5,3,0,0
53.800000000000495,5,3,0,0
53.900000000000496,5,3,0,0
54.0000000000005,5,3,0,0
54.1000000000005,5,3,0,0
54.2000000000005,5,3,0,0
54.3000000000005,5,3,0,0
54.4000000000005,5,3,0,0
54.500000000000504,5,3,0,0
54.600000000000506,5,3,0,0
54.70000000000051,5,3,0,0
54.80000000000051,5,3,0,0
54.90000000000051,5,3,0,0
55.00000000000051,5,3,0,0
55.10000000000051,5,3,0,0
55.200000000000514,5,3,0,0
55.300000000000516,5,3,0,0
55.40000000000052,5,3,0,0
55.50000000000052,5,3,0,0
55.60000000000052,5,3,0,0
55.70000000000052,5,3,0,0
55.80000000000052,5,3,0,0
55.900000000000524,5,3,0,0
56.000000000000526,5,3,0,0
56.10000000000053,5,3,0,0
56.20000000000053,5,3,0,0
56.30000000000053,5,3,0,0
56.40000000000053,5,3,0,0
56.50000000000053,5,3,0,0
56.600000000000534,5,3,0,0
56.700000000000536,5,3,0,0
56.80000000000054,5,3,0,0
56.90000000000054,5,3,0,0
57.00000000000054,5,3,0,0
57.10000000000054,5,3,0,0
57.20000000000054,5,3,0,0
57.300000000000544,5,3,0,0
57.400000000000546,5,3,0,0
57.50000000000055,5,3,0,0
57.60000000000055,5,3,0,0
57.70000000000055,5,3,0,0
57.80000000000055,5,3,0,0
57.90000000000055,5,3,0,0
58.000000000000554,5,3,0,0
58.100000000000556,5,3,0,0
58.20000000000056,5,3,0,0
58.30000000000056,5,3,0,0
58.40000000000056,5,3,0,0
58.50000000000056,5,3,0,0
58.60000000000056,5,3,0,0
58.700000000000564,5,3,0,0
58.800000000000566,5,3,0,0
58.90000000000057,5,3,0,0
59.00000000000057,5,3,0,0
59.10000000000057,5,3,0,0
59.20000000000057,5,3,0,0
59.30000000000057,5,3,0,0
59.400000000000574,5,3,0,0
59.500000000000576,5,3,0,0
59.60000000000058,5,3,0,0
59.70000000000058,5,3,0,0
59.80000000000058,5,3,0,0
59.90000000000058,5,3,0,0
